season,episode,scene,character,dialogue
5,3,1,Girl 1, (throwing her glass to his face) Jerk!
5,3,1,Girl 2, (throwing her glass to his face) b*st*rd!
5,3,1,Girl 3, Barack Obama Jr.?!
5,3,1,Barney, Mm-hmm. And yes... we can.
5,3,1,Ted (2030), But there's one name none of us ever expected to hear him called.
5,3,1,Robin," Boyfriend. Barney Stinson is my boyfriend. I've said it, like, a hundred times it still sounds weird to say."
5,3,1,Ted," Well, anything sounds weird if you say it a hundred times. Bowl. Bowl. Bowl."
5,3,1,Lily," But other than that, things are good?"
5,3,1,Ted, Bowl. Bowl.
5,3,1,Robin, I don't know. I think Barney's been single for too long.
5,3,1,Ted, Bowl.
5,3,1,Robin," Like, the other night, I wake up at 4"
5,3,1,Ted, Bowl.
5,3,1,Robin," Barney, are you awake? Barney?"
5,3,2,Robin, Barney. This is not a one-night stand. We're dating. Come back to bed.
5,3,2,Ted, Bowl.
5,3,2,Robin, That's happened three times.
5,3,2,Ted, Bowl.
5,3,2,Robin," And it's not just that, it's other things."
5,3,3,Barney, Hey. What's wrong?
5,3,3,Robin," (crying) It was just one thing after another at work today, and then... (sniffling) I found out my aunt's in the hospital. I'm just, I'm feeling so overwhelmed and it's just..."
5,3,3,Barney," Shh, shh, shh. What you need to do is talk through this stuff."
5,3,3,Robin," Oh, thanks."
5,3,3,Barney," And then, once you're off the phone with Lily, I'll be down in the bar ready to have s*x. Mm-kay?"
5,3,3,Ted, Bowl.
5,3,3,Robin," Look, I'm not the touchy-feely-est person in the world, but... a little more effort would be nice."
5,3,3,Ted, Bowl. Bowl.
5,3,3,Robin, I understand.
5,3,3,Ted, Bowl.
5,3,3,Lily," I guess, in a lot of ways, Barney doesn't stack up."
5,3,3,Ted, Bowl. Bowl.
5,3,3,Lily," I mean, you've had some pretty incredible boyfriends."
5,3,3,Ted, (at various pitches) Bowl. Bowl. Bowl. Bowl.
5,3,3,Robin," No, that's not it."
5,3,3,Ted, Bowl.
5,3,3,Robin, I don't know.
5,3,3,Ted, Bowl
5,3,3,Robin, Maybe he just doesn't have it in him.
5,3,3,Ted, Bowl. Bowl.
5,3,3,Robin, Maybe is whole thing's a big mistake.
5,3,3,Ted, Bowl?
5,3,3,Barney, She really said that?
5,3,3,Ted," And she meant it. Trust me. I dated Robin for a year-- if you don't want to lose her, you gotta try a little harder. Be more attentive to where she is emotionally. You know, just be present."
5,3,3,Barney," Yes, totally. Yeah. Only thing, and this is just me--"
5,3,3,Ted, Mm-hmm.
5,3,3,Barney," I like my testicles attached to my body, rather than rolling around next to some eyeliner in Robin's purse. Stinson out!"
5,3,3,Ted (2030)," But then a funny thing happened. Over the next couple weeks, Barney was thoughtful, considerate, sweet. In short, the perfect boyfriend. Which, to Robin, meant only one thing."
5,3,3,Robin, He's cheating on me.
5,3,3,Lily, What?!
5,3,3,Robin, Why else would he buy me flowers? He's gettin' some on the side.
5,3,3,Lily," Oh, come on, Robin. Barney's not the type of guy who would... Go on."
5,3,3,Robin," Plus, he keeps saying he's working late. But when I call his office, they say he left hours ago."
5,3,3,Lily," Well, that doesn't prove anything."
5,3,3,Robin, Yes. Proof. Go word. I'm glad you brought that up. Barney's briefcase. He forgot it here this morning. (taking Barney's briefcase).
5,3,3,Lily, And what do you plan on doing with it?
5,3,3,Robin," We, we-- you and I-- are going to open it up and look for evidence. Ted probably has a sledgehammer around here somewhere."
5,3,3,Lily, No! Stop! Stop! Eye contact. Listen to me. Robin Scherbatsky is many things
5,3,4,Marshall," Hey, I've been down in the basement storage area going through all the stuff that Lily and I left behind when we moved out. I'm Robin. We should've cleared it out for you much sooner."
5,3,4,Robin, There's a basement storage area?
5,3,4,Marshall," Oh, you're not upset. Good. Baby, guess what I found."
5,3,5,Lily," Oh, that's great, honey."
5,3,5,Robin, What the hell is that?
5,3,5,Lily, Marshall got it in college. He used it as a nightstand for years.
5,3,5,Marshall, Until we found out that Lily was allergic to barrel resin
5,3,5,Robin, (slowly) Barrel resin?
5,3,5,Lily, Just go with it.
5,3,5,Robin, So you need a hand throwing it out?
5,3,5,Marshall," No, I'm not... I'm not just going to throw her out, okay? Mabel's like family."
5,3,5,Robin," So, um, what are you gonna do with Mabel?"
5,3,5,Marshall," I want to give her away, um, to a lucky new owner. Do you know anyone?"
5,3,5,Robin," Yeah, hmm, let me think. Do I know any rodeo clowns? Oh, that's weird, I do. But even Lenny wouldn't go near that mess."
5,3,5,Marshall," Well, he's not going to have the chance, because I am putting old Mabel in the Bermuda Triangle."
5,3,5,Ted ( 2030)," The Bermuda Triangle was the name we'd given years earlier to the curb right in front of our building. Whenever we wanted to give something away, we'd put it right there. It was uncanny."
5,3,5,Marshall, This is so exciting. Right now there's some out there who has no idea that tonight they're going home with just... just the best barrel.
5,3,5,Robin," Well, let's just hope they're not allergic to barrel sin like Lily here."
5,3,5,Lily," (to Robin) Be cool, baby. Damn! (toMarshall who is leaving with his barrel) See you, sweetie. Good luck."
5,3,5,Marshall," Bye, babe."
5,3,5,Lily," Now, can we please get out of here?"
5,3,5,Robin, Yeah. I'll grab my coat.
5,3,6,Robin, Oops.
5,3,7,Lily, A college notebook?!
5,3,7,Robin," Oh, my God, he's cheating on me with some college girl. I knew there was a skank but I thought she'd at least be dumb.(reading the notebook) ""Birthday"
5,3,8,Marshall, I hope I'm not too late! I want to see the look of joy on the new owner's face!
5,3,8,Marshall," She's still there! Okay Mabel, let's find you a new home. Here comes a guy! And he... he just walked, walked right on by it. He's probably rushing home to get a handcart or something. Yeah! Hey, better hurry up, pal. What are you guys doing with Barney's secret Robin notebook? Let me rephrase that. Did you two ladies lose some weight?"
5,3,8,Lily," What do you know about this,Marshall?"
5,3,8,Robin, Why would Barney have a notebook full of information about me?
5,3,8,Marshall, Well...
5,3,8,Ted (2030), The truth was...Barney was taking a night school class taught... by me.
5,3,8,Ted, Welcome to Robin 101.
5,3,8,Robin, Why is Ted teaching a class about me? It all started a few weeks ago.
5,3,8,Barney, ...rather than rolling around next to some eyeliner in Robin's purse. Stinson out!
5,3,9,Barney," Stinson back in. Say, hypothetically, I did want to change who I am to become a better boyfriend to Robin, which I do not! What kind of changes are we talking about?"
5,3,9,Ted," Why, I mean, there's just so much you need to know about her. Okay, for starters, don't ever cry in front her."
5,3,9,Barney, Okay.
5,3,9,Ted," And whatever you do, don't cry in front of her four times."
5,3,10,Robin," Hey, guys. What you talking about?"
5,3,10,Barney and Ted, Fantasy football.
5,3,10,Marshall," They realized they couldn't talk about this stuff at the bar, and since you live with Ted, they had to find someplace safe. So... Ted's classroom."
5,3,10,Ted,"  ""How To Date Robin Scherbatsky."" Lesson one. Now, even though she puts up a tough exterior, what Robin really wants, deep down..."
5,3,10,Barney, I'm bored.
5,3,10,Ted, You said you wanted my help.
5,3,10,Barney, Can we draw boobs on the chalkboard?
5,3,10,Ted, We did that ready.
5,3,10,Barney,"  No, like, really big boobs."
5,3,10,Ted," No. Look, I need this, too. I've only been a professor a few weeks. Being up here, it's, it's good practice for me."
5,3,10,Barney, Can we have class outside?
5,3,10,Ted, No! What Robin really wants deep down...
5,3,11,Ted, Barney!
5,3,11,Barney," What? I'm tweeting about you. You should be flattered. How do you spell blah-blah-blah- ""H's"" or no?"
5,3,11,Ted," Wow, you were just, like, the worst student in the world, weren't you?"
5,3,11,Barney, They said I had A-D... something. Can we have class outside?
5,3,11,Ted," Barney, I'm only gonna say this once, so listen up. I love you and I love Robin. And I want to make this work. So if you give me a few weeks of attention, I could give you a lifetime of happiness. Can you do that for me?"
5,3,11,Barney, Do you think I should get Sports Illustrated for 70% off the cover price? Can we have class outside? I got to find a way to reach this kid.
5,3,11,Lily," (reading) ""Class number two."""
5,3,11,Robin," ""Top Ten Robin Scherbatsky Facial Expressions and Their Meaning."""
5,3,12,Ted," Now, notice the vacant eyes, the pale, queasy expression, suggesting nausea. What do these mean?"
5,3,12,Barney, You guys just had s*x? Oh! Wasn't me.
5,3,12,Ted," Dude! I worked really hard on these slides, okay? Can we just..."
5,3,12,Barney, Okay.
5,3,12,Ted," This look is hunger. If you ever see Robin looking like this, get some food in her quick,or one of two things will happen. One"
5,3,13,Barney, That's a building.
5,3,13,Ted, Oh... (chuckling) That's for my class. TheFlatironBuilding. Fun story about it. It was designed byChicago's Daniel Burnham in the beaux arts style; this architectural gem...
5,3,13,Barney, Dude!
5,3,13,Ted, Right. The most important facial expression of all.
5,3,14,Barney, Whoa...
5,3,14,Ted," Flared nostril ridges. Wide, unblinking eyes. If you ever, ever see this face, Barney, run. And don't take a picture of it. She will punch you. And you will cry... for the third time... that night. Which brings us to an important point"
5,3,14,Robin," ""Defusing the b*mb""? What does that even mean?"
5,3,14,Lily," (reading) ""Three Topics To Distract Robin From Being Mad At You."""
5,3,14,Robin," ""Distract"" me? Oh, that is so condescending. These guys are really starting to piss me off!"
5,3,14,Lily," ""Immediately switch the conversation To one of the following, ""unless you want Robin to start throwing her shoes."""
5,3,14,Ted," One. ""Vancouver Canucks 2004 Division Title."""
5,3,14,Robin," What?! That's not distracting. That's just talking about the story of a scrappy little underdog team that prevailed despite very shaky goal ending and, frankly, the declining skills of Trevor Linden."
5,3,14,Ted, Two
5,3,14,Robin," You have to clean your g*n. My uncle had a filthy old shotgun, blew both his thumbs off trying to sh**t a beaver. You want to distract someone, make them watch my uncle try to eat corn on the cob."
5,3,14,Ted, Three
5,3,14,Robin," Did you know that before intercourse, the male and female emperor penguins bow to each other? Mr. Penguin (bowing). Mrs. Penguin (boxing). Oh, God, silly penguins, acting all fancy. ( she laugs) What were we talking about?"
5,3,14,Marshall (looking out the window)," Uh-oh. Looks like we got a taker. Oh, come on, dude. You know you want to A guy like you, beard, no mustache. You're exactly the kind of guy who could use a sweet barrel. Do it. (a dog pees on the barrel) No. No. That's not a fire hydrant! What..."
5,3,14,Lily," Neither can you, sweetie."
5,3,14,Marshall," Well, he doesn't know that, baby! God!"
5,3,14,Robin, Ted's only teaching Barney horrible things about me.
5,3,14,Lily, I don't know. Check this out. This is actually kind of sweet.
5,3,14,Ted," Now, we all know Robin's not what you'd call ""touchy-feely."" She doesn't say, ""I love you,"" like a normal person. Instead, she'll laugh, shake her head, give you a little smile and say, ""You're an idiot."""
5,3,14,Barney," ""You're an idiot""?"
5,3,14,Ted," Yup. If she tells you you're an idiot, you're a lucky man. And if she does say ""I love you,"" she's already broken up with you in her mind."
5,3,14,Lily, I think 's nice that Ted knows you that well.
5,3,14,Robin," Ah, well, too bad it's next to a page entitled..."
5,3,14,Ted," ""Robin Scherbatsky's Surprising Erogenous Zones."" Right knee-- ticklish. Left knee..."
5,3,15,Ted, Does lefty like that?
5,3,16,Ted," Oh, yeah...lefty like that."
5,3,16,Barney," I can't believe I'm taking sexual advice from Ted Mosby. That's like taking fashion advice from... well, Ted Mosby."
5,3,16,Lily," Oh, here's a good one. ""Top Five Things Never to Do Around Robin."""
5,3,16,Ted, Three
5,3,16,Barney, What do you mean?
5,3,16,Ted, (arriving behind Robin and putting his hands over her eyes) Guess who?
5,3,16,Ted, (afraid) It's me! It's me! It's me!
5,3,16,Ted, Number four
5,3,17,Ted, Barney! Do you have a problem with this class?
5,3,17,Barney," Yeah, it's boring as hell and I'm not learning anything."
5,3,17,Ted," Uh, well, maybe the problem is your attitude. You're not listening to a word I say."
5,3,17,Barney," Uh-huh. Uh, can you hear this, Professor? (showing is thumb down) Or should I turn it up for you? (he turns it up)."
5,3,17,Ted (2030)," It may not have been a thumbs-up, kids."
5,3,17,Ted," Oh, you think you're not learning anything, huh? Okay. Pop quiz."
5,3,17,Barney, What...
5,3,17,Ted," When Robin's PMS-ing, what kind of chocolate should you get her?"
5,3,17,Barney, Trick question. Get her butterscotch.
5,3,17,Ted, Correct! Why?
